cgpa,college_tier,python_skill,dsa_skill,ml_skill,web_dev_skill,coding_score,communication_score,aptitude_score,internships,projects,backlogs,resume_score,skill_score,branch_Civil,branch_ECE,branch_EEE,branch_IT,branch_Mechanical
5.06,3,0,1,0,1,67.6,4.2,44.7,2,1,1,57.9,2,False,False,True,False,False
8.64,2,1,0,0,0,39.1,5.8,75.9,1,2,0,51.7,1,False,False,True,False,False
6.16,2,1,1,0,1,0.2,7.4,76.9,0,5,0,77.5,3,False,True,False,False,False
6.48,2,1,1,0,0,55.9,6.1,83.8,1,4,0,71.8,2,False,False,True,False,False
7.87,1,1,0,0,1,23.2,9.2,78.3,1,1,1,65.2,2,False,False,False,True,False
5.52,1,1,1,0,1,72.4,6.9,91.9,0,4,0,67.0,3,False,False,True,False,False
6.34,3,1,1,0,0,71.5,9.7,61.2,0,1,0,54.0,2,False,False,False,False,True
8.71,2,0,1,0,1,73.8,6.4,47.8,0,1,1,44.0,2,False,False,False,False,False
5.13,2,1,1,1,0,64.2,8.2,57.2,1,1,0,65.9,3,False,False,False,True,False
5.98,2,1,1,1,0,71.5,9.9,67.8,2,4,0,100.4,3,True,False,False,False,False
7.13,2,1,1,0,1,41.8,5.9,98.4,3,4,0,100.2,3,False,False,False,True,False
8.33,1,1,1,1,1,43.6,8.5,95.7,2,3,0,105.1,4,False,True,False,False,False
6.46,3,1,0,0,1,62.2,4.2,89.2,0,2,0,37.7,2,False,False,True,False,False
6.12,2,1,1,0,0,48.9,5.6,72.8,0,5,1,65.5,2,False,False,False,True,False
5.68,3,1,1,0,0,25.6,7.7,44.9,0,4,1,64.6,2,False,False,False,False,False
5.71,2,1,0,0,1,31.0,6.1,86.1,2,3,0,73.7,2,False,False,False,False,True
7.13,3,1,0,0,1,62.5,5.8,78.6,3,2,0,75.6,2,False,False,True,False,False
8.77,3,1,1,1,1,66.9,9.6,64.3,2,6,2,122.1,4,False,False,False,True,False
8.2,3,1,1,1,1,8.5,6.6,51.6,0,3,3,72.5,4,False,False,False,False,False
6.2,3,1,1,0,0,22.5,6.4,96.3,1,1,2,57.7,2,False,False,False,True,False
7.97,2,1,1,1,1,31.0,9.8,95.1,1,5,0,104.8,4,False,False,False,True,False
9.59,1,0,1,1,0,74.8,5.6,41.5,0,2,0,46.6,2,False,False,False,False,True
5.58,1,1,0,0,1,32.5,9.2,65.8,0,6,1,82.3,2,False,False,False,True,False
7.2,1,1,0,0,1,53.0,9.4,81.1,0,1,2,55.1,2,False,True,False,False,False
7.55,1,1,1,1,1,96.5,7.2,56.9,1,1,0,72.7,4,False,False,False,True,False
5.44,1,1,1,1,0,50.0,9.8,67.5,1,1,0,73.7,3,False,False,True,False,False
7.41,2,1,0,0,1,51.1,8.4,64.7,1,1,0,63.5,2,True,False,False,False,False
9.54,1,0,1,1,0,83.0,6.0,87.7,0,2,0,50.2,2,False,False,False,True,False
8.47,2,1,0,0,0,37.5,4.0,86.0,1,3,0,43.0,1,False,False,False,False,True
7.04,1,0,1,0,0,59.0,9.5,90.1,0,1,0,41.4,1,False,True,False,False,False
7.88,3,0,0,0,0,35.5,4.2,73.2,0,4,2,32.6,0,True,False,False,False,False
9.5,3,1,1,0,0,68.8,9.9,92.1,1,4,1,83.2,2,False,False,False,False,False
5.21,1,1,1,0,1,37.9,7.7,85.8,2,5,0,102.3,3,False,False,False,False,False
9.05,3,0,0,1,1,49.3,7.3,44.8,2,6,0,88.0,2,False,False,False,False,True
9.68,3,0,1,1,1,2.0,7.3,45.2,2,1,1,73.8,3,False,False,False,True,False
5.32,1,1,0,0,0,20.5,8.9,84.5,3,5,1,95.0,1,False,True,False,False,False
7.24,1,0,1,0,1,30.7,6.2,50.3,3,6,1,94.5,2,False,True,False,False,False
8.69,2,1,0,0,0,51.3,7.7,90.7,0,6,1,66.8,1,False,True,False,False,False
8.26,3,1,1,0,0,21.2,5.6,90.5,2,4,0,81.3,2,False,False,True,False,False
6.18,3,1,0,0,1,44.1,5.4,65.8,2,1,0,61.7,2,False,False,True,False,False
9.38,3,0,1,0,1,98.4,6.5,97.0,0,4,1,59.4,2,False,False,False,False,True
9.42,2,0,0,1,0,41.2,5.9,94.0,1,2,0,46.9,1,True,False,False,False,False
6.35,2,1,0,0,0,12.8,6.6,43.9,2,2,0,59.7,1,False,False,False,False,False
8.18,1,1,1,1,0,52.5,8.3,41.2,1,3,0,83.7,3,True,False,False,False,False
6.8,1,1,1,0,0,68.5,8.7,88.4,1,4,0,72.6,2,False,False,False,True,False
5.87,3,0,0,0,0,62.0,8.0,90.2,0,2,0,34.2,0,False,False,False,True,False
8.31,1,1,1,1,1,36.0,5.5,68.6,0,2,0,71.1,4,False,True,False,False,False
6.26,1,0,1,0,0,5.0,5.2,53.5,3,4,0,80.5,1,False,False,False,True,False
7.73,3,1,1,1,0,20.0,7.3,51.5,0,3,0,63.8,3,False,False,False,False,True
8.42,3,1,0,0,0,17.0,4.1,60.2,2,6,0,74.9,1,False,False,True,False,False
9.92,3,1,1,0,1,63.6,7.2,84.9,0,4,0,68.5,3,False,False,False,True,False
7.3,3,1,1,0,0,82.0,8.8,53.9,0,1,0,52.9,2,False,False,False,True,False
7.78,1,1,1,0,0,12.5,7.7,42.5,3,3,0,88.2,2,True,False,False,False,False
5.37,1,1,1,0,1,5.1,6.0,41.5,0,6,0,77.5,3,False,False,False,False,False
7.52,2,1,0,0,0,33.3,6.6,71.8,1,2,0,49.6,1,False,False,False,False,False
9.45,3,0,0,0,0,46.5,6.9,67.8,2,2,1,54.0,0,False,False,False,False,True
9.92,2,1,1,0,1,73.2,8.5,45.2,1,6,0,96.2,3,False,False,False,True,False
5.37,1,1,1,0,0,10.6,6.5,48.2,0,2,0,51.2,2,False,False,False,False,True
6.95,1,1,0,1,0,29.2,7.3,59.2,1,3,1,67.8,2,False,False,True,False,False
8.77,2,0,1,0,0,25.9,9.0,51.6,2,6,1,84.5,1,False,False,True,False,False
8.93,3,0,1,1,0,0.4,4.1,65.0,0,5,0,61.7,2,False,False,True,False,False
6.51,3,1,0,1,0,30.2,9.7,49.3,0,1,0,53.4,2,True,False,False,False,False
7.22,2,0,0,0,1,26.8,6.0,79.6,0,4,0,50.7,1,False,True,False,False,False
5.79,2,1,1,0,1,90.5,4.3,47.2,0,5,0,70.3,3,True,False,False,False,False
6.01,2,0,0,0,0,87.6,6.3,70.1,0,4,0,38.3,0,False,False,True,False,False
5.58,3,1,0,0,0,13.1,7.7,81.3,2,3,0,68.2,1,False,False,True,False,False
6.64,1,0,0,0,1,24.7,6.5,78.5,1,3,1,55.7,1,False,False,False,False,True
5.12,1,0,0,0,0,69.2,7.1,60.7,1,4,1,47.2,0,False,False,True,False,False
7.49,3,1,1,0,1,64.0,7.2,79.9,2,4,0,89.9,3,False,False,True,False,False
5.89,3,0,0,0,0,89.0,6.6,58.7,3,2,0,58.3,0,False,True,False,False,False
5.29,3,1,0,1,1,10.5,5.7,89.2,3,2,0,90.4,3,True,False,False,False,False
9.36,1,1,0,0,0,13.7,8.3,53.0,3,2,1,70.1,1,False,False,False,True,False
7.47,2,1,1,0,0,9.0,4.3,66.3,0,2,1,38.3,2,False,False,True,False,False
8.49,2,0,1,0,1,76.0,6.1,58.7,0,3,2,55.6,2,False,False,False,True,False
6.67,2,1,0,0,0,53.7,7.8,89.6,0,1,0,38.4,1,False,False,False,False,False
5.53,2,0,1,0,0,9.1,6.6,86.4,2,1,0,53.9,1,False,False,False,False,False
7.38,3,1,0,0,1,24.7,4.3,46.4,2,6,0,86.8,2,False,True,False,False,False
7.04,3,1,1,0,0,5.8,9.1,97.6,1,3,0,76.2,2,True,False,False,False,False
6.02,3,0,1,0,0,80.3,5.4,90.6,1,1,0,38.8,1,False,False,True,False,False
7.94,2,1,1,1,0,26.8,7.4,54.8,0,4,0,77.1,3,False,True,False,False,False
9.26,1,0,0,0,1,69.6,7.4,45.8,1,6,0,69.7,1,False,False,False,False,True
7.74,3,0,1,0,0,63.3,7.7,94.2,0,6,1,61.8,1,False,False,False,True,False
7.72,3,1,1,1,1,50.5,9.1,85.1,2,4,0,106.7,4,False,False,False,False,True
5.21,1,0,0,0,0,69.1,5.5,64.4,1,2,0,36.7,0,False,False,True,False,False
7.41,2,0,1,1,0,65.9,6.6,72.4,0,1,0,47.2,2,False,False,False,False,False
7.32,2,0,0,0,0,39.5,6.6,91.2,2,1,1,44.7,0,False,False,False,True,False
6.66,1,1,0,0,1,73.7,9.2,98.3,1,5,0,87.5,2,False,False,False,False,True
5.86,1,1,1,0,1,47.5,8.5,87.2,2,4,1,94.0,3,True,False,False,False,False
7.49,1,1,1,0,1,6.2,6.8,89.7,1,2,0,72.2,3,True,False,False,False,False
7.21,1,1,1,1,0,59.8,9.2,60.2,1,5,0,93.4,3,False,False,False,False,True
6.94,1,1,0,0,0,4.3,5.2,59.5,0,5,0,47.5,1,False,True,False,False,False
5.43,1,1,0,0,0,87.3,4.3,41.4,0,5,1,44.8,1,True,False,False,False,False
7.82,3,1,1,0,0,43.7,8.1,67.3,1,4,0,72.8,2,False,False,False,False,True
5.13,1,1,0,0,1,69.8,7.6,77.7,1,1,0,56.3,2,False,False,True,False,False
9.73,1,1,0,0,1,1.7,5.0,94.5,0,5,0,63.2,2,True,False,False,False,False
8.13,3,1,1,0,0,46.4,9.8,92.8,0,6,2,78.5,2,True,False,False,False,False
5.1,1,1,1,0,0,42.1,8.2,91.6,0,4,1,60.0,2,False,False,False,False,False
9.76,2,1,0,1,0,28.7,8.7,53.4,0,1,0,51.9,2,False,False,False,False,False
6.3,1,1,1,0,0,87.2,9.1,94.0,1,3,1,72.4,2,False,False,False,False,True
7.64,1,1,1,0,1,24.5,9.0,48.9,1,6,0,92.8,3,False,False,True,False,False
6.36,1,0,0,0,0,81.0,6.9,52.2,2,4,1,61.3,0,True,False,False,False,False
7.31,1,1,0,1,1,52.2,9.1,47.0,1,2,0,80.0,3,False,False,False,False,False
8.82,1,1,0,0,0,28.8,4.2,41.0,1,6,0,66.8,1,False,True,False,False,False
7.84,2,0,0,1,0,66.0,8.8,71.8,1,5,0,70.7,1,False,False,False,False,True
8.01,3,1,0,0,1,7.8,4.3,54.0,1,5,0,72.7,2,True,False,False,False,False
8.68,2,1,1,0,1,86.9,7.3,86.0,0,3,1,66.0,3,False,False,False,False,False
5.34,2,1,0,0,1,96.9,9.7,51.6,3,4,3,101.1,2,False,False,False,False,False
8.08,3,1,0,1,1,74.8,7.4,54.8,1,6,0,96.9,3,False,False,False,False,False
7.27,2,1,0,0,1,3.0,5.8,88.7,3,2,0,82.2,2,False,False,False,False,False
9.66,1,0,1,1,1,77.2,5.3,45.2,1,4,0,79.5,3,False,False,False,False,True
9.08,2,1,0,1,0,62.4,6.1,73.4,1,4,0,70.3,2,True,False,False,False,False
7.73,2,1,0,0,0,11.1,8.9,89.8,2,5,0,85.1,1,False,True,False,False,False
5.02,1,1,0,1,1,92.5,4.3,62.1,0,5,0,63.0,3,False,False,False,False,False
9.98,1,1,0,1,0,95.3,5.7,62.9,0,4,1,61.5,2,False,False,False,False,True
8.31,1,1,0,0,1,43.4,6.9,77.2,2,2,1,69.3,2,False,False,True,False,False
6.12,2,1,0,0,0,42.0,5.9,83.2,1,3,0,57.2,1,False,False,False,True,False
6.32,3,0,0,0,0,26.3,5.1,78.2,1,6,0,54.7,0,False,False,False,True,False
7.19,1,0,0,1,0,27.0,4.3,65.9,2,1,0,47.2,1,False,False,False,False,True
7.91,2,0,1,1,0,65.7,5.0,52.3,3,1,0,71.3,2,False,False,False,True,False
8.64,3,1,1,0,0,85.8,9.2,41.5,1,4,0,73.9,2,False,False,True,False,False
6.25,2,1,0,0,0,85.8,8.5,41.1,0,2,0,47.2,1,False,False,False,False,False
5.4,1,0,0,0,0,28.5,4.9,66.4,1,5,0,47.0,0,False,False,True,False,False
5.89,2,1,0,1,1,38.6,7.2,69.3,2,3,0,90.7,3,False,True,False,False,False
6.71,3,1,1,1,1,36.3,4.9,94.6,1,2,0,78.7,4,False,False,False,False,True
9.68,2,1,0,0,0,57.8,5.7,46.3,1,5,1,66.3,1,False,False,False,False,True
8.71,2,0,0,0,0,24.1,9.8,57.6,3,3,0,76.5,0,False,False,False,False,True
8.88,3,0,0,1,1,94.4,5.7,53.5,1,1,1,47.8,2,True,False,False,False,False
7.84,3,0,1,0,1,12.3,8.5,49.7,0,2,0,60.2,2,False,False,True,False,False
7.15,3,0,1,1,0,60.6,5.0,49.7,1,5,1,67.6,2,False,False,False,False,False
7.06,2,1,0,0,0,25.8,6.9,96.8,1,5,0,61.2,1,True,False,False,False,False
6.88,1,1,0,1,0,34.4,6.8,64.3,0,4,1,62.4,2,False,True,False,False,False
7.17,3,1,1,0,0,4.9,5.6,57.9,1,6,0,77.8,2,False,False,True,False,False
9.52,3,0,0,1,1,85.7,6.5,45.4,1,5,0,78.4,2,False,False,True,False,False
5.32,3,0,0,1,1,6.1,7.2,83.6,1,2,0,60.4,2,False,False,False,False,True
7.28,3,1,0,1,0,70.4,9.0,49.7,2,2,0,80.8,2,False,False,False,False,False
5.31,2,1,0,0,1,27.8,6.7,76.9,1,1,0,57.2,2,False,False,True,False,False
9.45,2,0,1,0,0,28.7,5.2,92.9,1,5,0,58.0,1,False,False,True,False,False
8.84,3,0,0,0,0,96.4,9.5,96.9,3,3,0,76.3,0,False,False,False,False,True
7.88,1,0,0,1,0,62.0,9.0,86.3,2,4,3,79.3,1,False,False,False,True,False
6.81,1,1,0,0,1,67.3,4.7,46.7,0,1,1,42.6,2,False,False,True,False,False
5.81,3,1,1,1,1,26.4,9.2,93.3,1,1,2,77.8,4,False,False,False,False,False
8.07,2,0,1,0,0,10.6,9.0,54.4,0,6,1,65.8,1,False,False,True,False,False
8.68,1,0,0,0,0,3.4,9.1,45.8,2,2,0,60.6,0,False,False,False,False,True
5.31,1,1,0,0,0,98.7,5.0,58.0,1,6,0,63.1,1,True,False,False,False,False
8.65,2,0,1,0,0,98.8,7.0,96.9,3,1,0,61.7,1,False,False,True,False,False
9.41,2,0,1,0,0,66.6,5.0,93.3,0,6,2,55.4,1,True,False,False,False,False
5.68,1,1,1,0,0,61.5,5.4,68.8,0,5,0,64.9,2,False,False,False,True,False
7.79,1,1,1,0,1,30.2,9.1,59.8,2,5,0,107.1,3,False,False,False,True,False
6.08,2,1,0,0,1,23.1,4.8,91.4,0,3,0,51.3,2,False,True,False,False,False
5.75,3,0,0,1,0,67.3,7.7,78.8,0,2,0,46.6,1,False,True,False,False,False
5.15,3,1,1,0,1,12.6,6.7,72.3,2,4,0,90.6,3,False,False,False,False,True
6.82,1,1,1,1,0,34.0,6.5,67.6,0,6,1,79.9,3,False,False,False,False,False
6.69,1,0,0,1,1,35.9,4.0,96.3,1,5,0,67.2,2,False,False,True,False,False
7.79,1,1,1,0,0,68.4,8.3,84.9,1,2,3,61.9,2,False,True,False,False,False
8.17,1,1,1,1,1,58.2,9.4,62.6,1,6,0,104.4,4,True,False,False,False,False
6.67,1,1,0,1,0,44.4,5.9,45.9,2,6,0,84.2,2,False,False,False,False,True
7.4,2,0,0,1,0,43.5,9.3,48.9,0,2,0,44.4,1,False,False,False,False,True
8.91,2,0,1,0,1,71.9,4.6,61.5,1,2,0,53.5,2,False,False,False,False,True
6.24,2,1,1,0,0,14.5,5.3,53.1,2,4,1,75.8,2,False,False,False,True,False
6.01,1,0,1,1,0,25.0,6.3,51.0,1,5,1,78.9,2,False,True,False,False,False
9.32,2,1,1,0,0,22.6,5.8,46.1,1,6,1,74.0,2,False,False,False,True,False
5.29,1,1,0,0,1,61.6,7.3,64.9,1,3,0,66.0,2,False,False,True,False,False
5.96,1,1,1,0,0,89.0,7.7,52.1,1,4,0,77.6,2,True,False,False,False,False
8.48,2,1,0,0,1,70.4,6.2,73.8,1,6,0,76.3,2,True,False,False,False,False
5.47,2,1,0,0,0,51.7,5.2,85.8,1,4,2,53.8,1,False,False,False,False,False
9.36,3,0,1,1,1,3.9,7.5,82.0,2,2,1,84.4,3,False,True,False,False,False
8.7,1,1,1,0,0,99.8,8.6,68.1,1,5,0,82.8,2,False,False,True,False,False
8.68,3,1,0,1,1,4.5,4.2,73.1,1,6,0,84.4,3,False,False,False,False,True
5.73,2,1,0,1,0,28.7,7.6,53.6,2,3,1,78.7,2,True,False,False,False,False
9.44,2,1,1,0,0,13.9,5.6,65.0,2,3,0,73.2,2,False,True,False,False,False
7.4,3,1,1,1,1,17.4,9.9,40.9,1,2,2,91.3,4,False,True,False,False,False
8.88,3,1,0,0,0,8.7,8.1,96.9,1,2,0,56.1,1,False,False,False,False,True
6.18,3,1,1,1,1,26.7,9.1,48.6,1,6,0,106.7,4,False,False,False,True,False
7.44,2,0,1,1,0,11.6,4.5,53.3,1,5,1,70.7,2,True,False,False,False,False
5.82,3,1,0,0,1,10.1,8.6,75.2,1,1,0,62.1,2,False,False,False,True,False
9.18,2,1,0,0,1,98.9,4.3,73.2,0,6,0,58.9,2,False,False,False,False,False
9.03,3,0,1,0,0,16.0,9.0,65.0,2,3,0,76.0,1,False,False,False,True,False
7.9,1,1,1,0,0,72.6,8.5,95.5,2,3,1,76.4,2,False,False,False,False,True
7.72,3,1,1,1,0,76.7,10.0,93.3,0,4,0,78.1,3,False,False,False,True,False
5.96,3,0,0,0,0,63.7,5.2,52.8,0,3,0,27.3,0,True,False,False,False,False
9.69,1,0,0,1,0,9.5,8.7,67.3,1,6,2,77.0,1,False,True,False,False,False
8.05,1,1,1,1,1,46.7,7.4,66.7,1,5,1,100.2,4,False,True,False,False,False
7.91,1,1,1,0,0,29.7,4.9,48.3,0,1,1,42.8,2,False,False,True,False,False
7.15,3,1,1,1,0,29.9,7.4,83.6,1,4,0,81.8,3,False,False,False,False,True
6.54,3,1,1,0,0,65.6,6.7,77.2,0,5,1,64.4,2,False,False,False,False,False
8.16,1,0,0,1,1,98.7,7.8,94.0,0,5,0,73.2,2,False,False,False,True,False
5.62,1,1,1,0,0,76.6,9.9,90.6,1,5,2,83.7,2,False,True,False,False,False
9.02,2,1,0,0,0,25.5,5.6,73.4,1,6,0,71.5,1,False,True,False,False,False
6.95,1,0,0,0,0,53.6,4.3,84.6,0,4,0,37.5,0,True,False,False,False,False
7.93,3,1,1,0,0,3.7,4.2,79.5,3,3,2,80.6,2,False,False,False,True,False
5.77,1,0,1,0,0,56.4,4.2,93.1,1,5,0,61.7,1,False,True,False,False,False
7.24,3,1,1,1,0,5.7,8.0,60.8,0,5,0,79.7,3,False,False,False,False,False
5.97,3,1,1,0,1,13.3,5.9,54.3,0,6,1,78.3,3,True,False,False,False,False
9.75,2,0,1,0,0,50.7,4.8,92.3,1,1,0,36.5,1,False,False,False,False,False
6.65,1,1,1,1,0,1.9,5.9,70.7,2,3,0,85.1,3,False,False,False,True,False
8.16,2,0,1,1,0,13.5,8.5,76.7,0,6,0,78.3,2,False,True,False,False,False
7.09,3,1,1,1,1,18.6,6.4,70.8,1,1,0,75.9,4,False,False,False,False,False
8.94,1,0,1,0,0,32.9,9.7,75.4,3,6,0,97.7,1,False,False,False,False,False
5.66,2,1,1,0,0,56.0,7.4,92.3,0,6,0,77.1,2,False,True,False,False,False
9.53,1,1,1,1,0,53.1,9.4,73.1,0,6,0,92.7,3,False,False,False,True,False
9.39,3,0,1,0,1,22.8,9.7,85.1,2,5,1,93.6,2,False,False,False,True,False
6.54,2,1,1,0,0,26.4,9.8,52.4,0,3,2,60.5,2,False,False,False,False,False
5.38,3,1,0,1,1,36.8,4.7,43.6,1,4,2,74.4,3,False,False,False,False,True
7.02,3,1,1,0,0,20.7,9.8,56.5,0,2,0,60.7,2,False,False,False,False,False
8.3,2,0,1,0,1,95.3,7.3,96.6,0,3,0,55.5,2,False,False,False,True,False
5.75,3,1,1,1,0,59.0,8.0,87.3,1,4,0,81.8,3,True,False,False,False,False
9.35,1,0,0,0,0,48.6,4.1,43.4,3,5,0,62.7,0,False,False,True,False,False
9.06,3,1,0,0,0,12.3,9.2,45.6,0,5,0,66.2,1,False,True,False,False,False
8.89,2,1,0,1,1,15.4,9.5,40.5,1,3,0,88.5,3,False,True,False,False,False
8.15,2,0,0,0,1,65.6,8.3,61.7,0,3,0,45.5,1,True,False,False,False,False
5.01,3,1,0,1,1,55.4,6.6,68.5,0,5,0,79.4,3,False,False,True,False,False
8.94,3,0,0,0,0,91.4,7.6,76.1,0,2,0,36.5,0,False,False,False,True,False
6.83,2,1,0,0,0,81.6,8.6,66.7,0,3,1,47.6,1,False,True,False,False,False
7.75,3,1,1,1,0,30.3,4.6,78.7,0,3,0,53.8,3,False,False,True,False,False
9.26,1,1,0,0,1,98.0,5.2,78.2,0,5,0,61.0,2,True,False,False,False,False
8.53,1,1,0,0,0,8.0,6.4,62.4,0,3,0,47.1,1,False,False,False,False,False
8.75,1,1,1,0,0,92.4,5.6,62.8,0,5,1,60.2,2,False,True,False,False,False
9.63,3,0,1,0,0,20.6,5.1,59.7,0,3,2,39.4,1,False,True,False,False,False
5.71,1,1,0,0,1,16.0,9.4,73.6,0,4,0,72.0,2,False,False,True,False,False
9.74,1,1,0,0,0,50.6,6.0,60.8,0,1,0,28.7,1,False,True,False,False,False
9.7,2,0,0,0,0,76.1,6.9,49.8,0,6,1,50.9,0,False,False,False,True,False
8.51,2,1,0,0,0,22.6,8.6,47.3,0,6,0,68.5,1,False,False,False,True,False
6.68,3,1,0,0,0,32.2,5.6,60.3,1,4,0,53.0,1,False,False,False,False,False
5.79,2,1,1,0,0,55.3,8.0,54.7,1,6,0,84.0,2,False,True,False,False,False
8.15,3,1,0,1,1,23.4,5.2,82.9,0,2,0,60.2,3,True,False,False,False,False
8.18,3,0,0,1,1,83.5,5.6,56.7,0,5,1,64.6,2,False,False,False,True,False
6.75,2,0,1,0,1,47.7,7.9,95.2,2,1,0,66.7,2,False,False,False,True,False
5.55,1,1,1,0,0,40.4,8.8,85.7,2,4,1,84.0,2,False,False,True,False,False
6.52,3,1,1,0,1,32.3,9.8,67.5,0,4,0,82.6,3,True,False,False,False,False
5.84,3,0,0,1,1,96.8,9.0,93.2,2,3,0,77.6,2,False,False,True,False,False
5.29,1,1,0,0,0,91.5,6.7,93.9,0,2,2,41.0,1,True,False,False,False,False
7.53,3,0,1,0,1,13.9,5.0,68.2,3,4,0,89.6,2,False,True,False,False,False
6.92,2,0,1,0,0,64.9,6.6,88.7,3,1,0,63.6,1,False,False,False,False,True
8.32,2,1,0,0,1,47.6,5.8,89.9,2,4,0,78.5,2,True,False,False,False,False
9.67,2,0,0,0,1,52.1,9.6,73.9,2,2,0,73.0,1,False,True,False,False,False
8.23,1,1,1,0,0,11.6,4.9,50.3,1,5,2,65.4,2,False,False,False,True,False
9.02,1,1,1,1,0,25.0,8.6,58.0,2,6,1,101.6,3,False,False,False,True,False
6.68,1,0,1,0,0,61.8,8.9,72.9,0,3,0,53.9,1,False,True,False,False,False
5.5,1,1,0,0,1,14.4,5.5,60.1,2,2,0,65.7,2,False,False,False,False,True
9.1,1,1,1,0,0,52.3,4.7,68.7,1,4,0,61.6,2,False,True,False,False,False
8.81,3,0,1,1,0,53.2,8.4,81.0,0,4,0,67.2,2,False,False,False,False,False
9.39,2,1,1,0,1,1.3,7.9,82.6,2,5,0,93.9,3,False,False,False,True,False
8.42,3,1,0,0,0,49.5,8.6,83.6,0,2,1,43.2,1,True,False,False,False,False
8.23,2,0,1,0,0,27.3,9.5,89.5,1,4,0,64.3,1,True,False,False,False,False
6.19,1,1,0,0,0,59.5,9.2,76.5,0,4,0,60.7,1,False,False,True,False,False
8.45,2,0,1,0,0,86.6,6.7,93.9,1,2,1,54.3,1,False,True,False,False,False
9.84,2,1,1,0,1,54.4,9.8,65.4,2,6,0,114.0,3,False,True,False,False,False
8.49,3,1,1,0,0,49.0,4.9,59.8,1,3,0,59.1,2,False,True,False,False,False
5.26,1,1,1,0,0,4.2,8.1,58.4,1,6,0,82.8,2,False,False,False,False,True
5.84,3,1,1,0,0,87.5,5.1,94.5,2,2,0,64.5,2,False,False,False,False,False
5.4,2,0,1,0,0,18.8,4.7,59.1,1,3,2,49.3,1,False,False,False,False,True
9.39,3,1,1,0,0,95.2,5.5,56.0,1,6,0,72.3,2,False,False,False,False,True
6.1,3,1,1,0,0,68.9,8.5,48.9,2,2,0,76.5,2,False,False,False,False,True
8.87,1,1,0,1,1,94.2,4.8,54.1,1,4,0,73.2,3,False,False,True,False,False
9.46,1,1,0,1,0,93.6,8.4,69.7,2,1,0,73.4,2,False,True,False,False,False
5.54,3,1,1,0,0,16.4,4.4,92.8,0,3,0,47.1,2,True,False,False,False,False
9.5,3,1,1,0,0,90.8,9.6,86.0,0,2,1,60.1,2,False,False,True,False,False
6.65,2,1,0,0,1,13.2,4.8,42.1,2,5,0,82.2,2,False,False,True,False,False
9.64,3,1,1,0,0,30.6,5.8,47.7,0,6,0,67.3,2,False,False,False,False,True
7.25,2,0,1,0,0,46.0,5.7,62.2,0,6,0,57.7,1,False,False,False,False,True
9.8,1,0,1,1,0,86.4,9.4,42.2,2,1,2,75.3,2,False,False,True,False,False
5.52,1,0,1,0,0,71.4,6.2,47.5,0,1,0,28.8,1,False,False,False,False,False
5.98,1,1,0,0,0,91.1,5.2,90.3,0,3,0,42.1,1,True,False,False,False,False
5.23,3,0,1,1,0,71.2,8.8,88.1,1,5,0,78.7,2,False,False,True,False,False
5.71,2,1,1,1,0,95.7,5.3,98.2,1,4,0,76.2,3,False,True,False,False,False
8.08,1,1,1,1,1,38.2,5.4,44.3,0,3,0,72.3,4,False,False,False,False,False
7.32,2,1,1,0,1,31.2,5.6,69.7,3,1,0,86.2,3,False,False,False,True,False
6.54,1,1,1,0,1,73.0,6.2,70.6,0,3,2,60.6,3,False,False,False,False,True
5.35,2,1,0,0,1,53.9,6.6,69.3,2,5,0,89.2,2,False,True,False,False,False
5.88,2,0,1,1,0,88.8,6.7,87.5,0,4,1,64.5,2,True,False,False,False,False
5.36,3,1,1,0,0,42.8,5.9,71.1,0,6,0,63.8,2,False,True,False,False,False
9.53,3,0,0,1,1,47.8,5.1,56.3,1,3,0,56.6,2,False,False,False,True,False
8.09,2,1,0,0,0,74.3,6.0,93.4,0,1,0,30.6,1,False,False,False,False,True
8.21,3,1,1,1,0,76.4,8.6,53.9,0,2,1,67.1,3,True,False,False,False,False
5.57,1,1,1,0,1,51.2,9.4,74.2,1,3,0,88.0,3,False,False,True,False,False
8.86,1,1,0,1,0,97.7,6.2,83.6,3,6,1,100.6,2,False,False,False,True,False
6.03,2,1,0,1,0,3.5,6.7,47.2,3,4,0,91.7,2,False,False,False,False,False
5.47,3,1,1,0,1,66.7,7.3,96.8,0,4,1,75.8,3,False,False,True,False,False
8.13,1,1,1,0,1,96.0,6.8,71.4,0,3,0,61.9,3,True,False,False,False,False
9.93,1,1,1,0,0,87.2,8.4,59.0,1,2,0,70.1,2,True,False,False,False,False
5.83,3,1,0,1,1,92.6,9.7,76.9,1,4,0,92.0,3,False,True,False,False,False
9.44,1,1,0,0,0,20.8,8.2,50.5,1,2,2,54.6,1,True,False,False,False,False
8.62,3,1,0,0,0,43.7,6.4,51.0,0,1,0,39.0,1,False,True,False,False,False
9.92,2,1,1,0,1,85.1,8.1,55.0,3,1,0,86.0,3,False,False,True,False,False
6.73,1,0,1,1,1,42.0,7.4,76.9,1,4,1,77.9,3,False,False,False,True,False
7.03,3,0,0,0,0,45.5,9.4,69.4,1,2,0,47.4,0,False,False,False,True,False
9.92,3,1,1,0,0,81.7,5.9,56.4,1,1,3,54.2,2,False,False,False,False,True
9.39,2,1,0,0,0,2.8,6.4,87.1,1,4,0,60.3,1,True,False,False,False,False
6.11,3,1,1,0,0,25.8,8.1,58.5,2,5,1,92.1,2,False,False,False,False,False
